from	to	weight
GO:0090130	GO:0003013	0.428
GO:0090132	GO:0003013	0.329
GO:0042303	GO:0003013	0.428
GO:0042633	GO:0003013	0.329
GO:0097205	GO:0003013	0.491
GO:0050886	GO:0003013	0.605
GO:0032941	GO:0003013	0.311
GO:0044706	GO:0003013	0.373
GO:0046849	GO:0003013	0.329
GO:0007586	GO:0003013	0.428
GO:0019229	GO:0003013	0.356
GO:0022600	GO:0003013	0.532
GO:0030029	GO:0046649	0.338
GO:0050900	GO:0046649	0.316
GO:0098743	GO:0046649	0.338
GO:0050865	GO:0046649	0.365
GO:0045103	GO:0046649	0.338
GO:0050798	GO:0046649	0.568
GO:0046006	GO:0046649	0.371
GO:0006457	GO:0046649	0.338
GO:0002279	GO:0046649	0.396
GO:2000147	GO:2000146	0.645
GO:0040017	GO:2000146	0.332
GO:0030335	GO:2000146	0.562
GO:0050900	GO:2000146	0.395
GO:0008285	GO:2000146	0.379
GO:0045596	GO:2000146	0.331
GO:0001667	GO:2000146	0.404
GO:0007162	GO:2000146	0.367
GO:0040013	GO:2000146	0.539
GO:0001764	GO:2000146	0.331
GO:0034762	GO:2000146	0.344
GO:0030029	GO:0072593	0.388
GO:0032787	GO:0072593	0.404
GO:0019693	GO:0072593	0.386
GO:0098743	GO:0072593	0.388
GO:0006091	GO:0072593	0.669
GO:0046034	GO:0072593	0.388
GO:0006119	GO:0072593	0.428
GO:0043604	GO:0072593	0.373
GO:2000377	GO:0072593	0.612
GO:0042403	GO:0072593	0.321
GO:0045103	GO:0072593	0.388
GO:0006665	GO:0072593	0.369
GO:0018958	GO:0072593	0.428
GO:0006805	GO:0072593	0.468
GO:0046434	GO:0072593	0.396
GO:0006457	GO:0072593	0.388
GO:0006518	GO:0072593	0.396
GO:0010586	GO:0072593	0.32
GO:0032963	GO:0072593	0.388
GO:0006576	GO:0072593	0.396
GO:0016101	GO:0072593	0.398
GO:0006734	GO:0072593	0.388
GO:0001817	GO:0071604	0.526
GO:0001503	GO:0071604	0.339
GO:0090130	GO:0071604	0.339
GO:0042303	GO:0071604	0.339
GO:1901615	GO:0071604	0.362
GO:0120254	GO:0071604	0.362
GO:0044706	GO:0071604	0.304
GO:0051604	GO:0071604	0.415
GO:0007586	GO:0071604	0.339
GO:0030029	GO:0032940	0.311
GO:0006812	GO:0032940	0.367
GO:0034220	GO:0032940	0.443
GO:0098743	GO:0032940	0.311
GO:0007589	GO:0032940	0.466
GO:0032941	GO:0032940	0.53
GO:0051047	GO:0032940	0.394
GO:0006820	GO:0032940	0.367
GO:0006897	GO:0032940	0.482
GO:0045103	GO:0032940	0.311
GO:0007595	GO:0032940	0.322
GO:0034762	GO:0032940	0.365
GO:0006457	GO:0032940	0.311
GO:0070633	GO:0032940	0.451
GO:0046034	GO:0044283	0.373
GO:0006006	GO:0044283	0.326
GO:0032963	GO:0044283	0.373
GO:0008610	GO:0044283	0.339
GO:0006734	GO:0044283	0.373
GO:0002683	GO:0032102	0.347
GO:0042330	GO:0032102	0.362
GO:0040013	GO:0032102	0.347
GO:0071496	GO:0032102	0.382
GO:0009612	GO:0032102	0.351
GO:0032103	GO:0032102	0.602
GO:0050920	GO:0032102	0.518
GO:0031347	GO:0032102	0.355
GO:0050776	GO:0032102	0.397
GO:0039532	GO:0032102	0.32
GO:0048732	GO:1903706	0.422
GO:0060485	GO:1903706	0.4
GO:0044057	GO:1903706	0.343
GO:0072001	GO:1903706	0.363
GO:0002683	GO:1903706	0.388
GO:0048568	GO:1903706	0.411
GO:0001944	GO:1903706	0.363
GO:0007507	GO:1903706	0.4
GO:0098773	GO:1903706	0.311
GO:0030323	GO:1903706	0.411
GO:0002521	GO:1903706	0.54
GO:0030278	GO:1903706	0.343
GO:0030856	GO:1903706	0.477
GO:0051960	GO:1903706	0.613
GO:0050767	GO:1903706	0.423
GO:0048535	GO:1903706	0.555
GO:0048705	GO:1903706	0.351
GO:0048483	GO:1903706	0.363
GO:0050776	GO:1903706	0.34
GO:0046620	GO:1903706	0.387
GO:2000027	GO:1903706	0.473
GO:0030855	GO:0030856	0.61
GO:0060485	GO:0030856	0.331
GO:0044057	GO:0030856	0.31
GO:0045596	GO:0030856	0.53
GO:0098773	GO:0030856	0.341
GO:0048863	GO:0030856	0.322
GO:0002521	GO:0030856	0.374
GO:0021782	GO:0030856	0.365
GO:0042692	GO:0030856	0.356
GO:0030278	GO:0030856	0.31
GO:1903706	GO:0030856	0.477
GO:0050865	GO:0030856	0.31
GO:0051960	GO:0030856	0.532
GO:0048663	GO:0030856	0.349
GO:0050767	GO:0030856	0.594
GO:0001649	GO:0030856	0.361
GO:0010720	GO:0030856	0.482
GO:0003158	GO:0030856	0.312
GO:0045198	GO:0030856	0.32
GO:0032970	GO:0030856	0.31
GO:0050771	GO:0030856	0.33
GO:2000738	GO:0030856	0.441
GO:0060575	GO:0030856	0.483
GO:0046620	GO:0030856	0.359
GO:0060252	GO:0030856	0.419
GO:2000027	GO:0030856	0.348
GO:0052547	GO:2000117	0.622
GO:0051346	GO:2000117	0.411
GO:2000377	GO:2000117	0.301
GO:0010952	GO:2000117	0.507
GO:0071345	GO:0071280	0.319
GO:0046688	GO:0071280	0.63
GO:0071396	GO:0071280	0.319
GO:0071363	GO:0071280	0.319
GO:0006805	GO:0071280	0.332
GO:0071407	GO:0071280	0.319
GO:0061061	GO:0003006	0.342
GO:0001892	GO:0003006	0.45
GO:0021700	GO:0003006	0.427
GO:0071695	GO:0003006	0.306
GO:0048589	GO:0003006	0.38
GO:0061383	GO:0003006	0.316
GO:0007565	GO:0003006	0.36
GO:0060324	GO:0003006	0.306
GO:0007610	GO:0045475	0.405
GO:0048511	GO:0045475	0.381
GO:0034330	GO:1901888	0.476
GO:0097435	GO:1901888	0.324
GO:0034329	GO:1901888	0.69
GO:0045229	GO:1901888	0.324
GO:0050865	GO:1901888	0.362
GO:0120035	GO:1901888	0.445
GO:0031333	GO:1901888	0.572
GO:0007416	GO:1901888	0.464
GO:0044089	GO:1901888	0.535
GO:0099174	GO:1901888	0.481
GO:1905606	GO:1901888	0.625
GO:0033108	GO:1901888	0.315
GO:0032970	GO:1901888	0.362
GO:0032535	GO:1901888	0.332
GO:0001558	GO:1901888	0.504
GO:0033622	GO:1901888	0.374
GO:0032956	GO:1901888	0.389
GO:0051336	GO:0051338	0.639
GO:1900120	GO:0051338	0.319
GO:0051347	GO:0051338	0.683
GO:0033674	GO:0051338	0.327
GO:0051346	GO:0051338	0.437
GO:0010518	GO:0051338	0.31
GO:0051101	GO:0051338	0.387
GO:0030029	GO:0050865	0.323
GO:0008285	GO:0050865	0.447
GO:0045596	GO:0050865	0.364
GO:0098743	GO:0050865	0.323
GO:0048167	GO:0050865	0.344
GO:0007162	GO:0050865	0.425
GO:0043065	GO:0050865	0.304
GO:0045785	GO:0050865	0.425
GO:0007229	GO:0050865	0.418
GO:0046649	GO:0050865	0.365
GO:0030856	GO:0050865	0.31
GO:1901888	GO:0050865	0.362
GO:0120035	GO:0050865	0.384
GO:0048660	GO:0050865	0.442
GO:0048145	GO:0050865	0.467
GO:0044089	GO:0050865	0.425
GO:0040008	GO:0050865	0.384
GO:2000377	GO:0050865	0.426
GO:0099174	GO:0050865	0.337
GO:0016055	GO:0050865	0.341
GO:0045103	GO:0050865	0.323
GO:0046006	GO:0050865	0.405
GO:0032970	GO:0050865	0.582
GO:1903829	GO:0050865	0.334
GO:2000738	GO:0050865	0.313
GO:0070371	GO:0050865	0.392
GO:0001558	GO:0050865	0.425
GO:0034762	GO:0050865	0.451
GO:0007266	GO:0050865	0.372
GO:0006457	GO:0050865	0.323
GO:0072091	GO:0050865	0.467
GO:0001952	GO:0050865	0.384
GO:0032956	GO:0050865	0.353
GO:0042330	GO:0009266	0.307
GO:0071496	GO:0009266	0.329
GO:0009611	GO:0009266	0.329
GO:0009612	GO:0009266	0.532
GO:0009636	GO:0009266	0.329
GO:0009410	GO:0009266	0.329
GO:0046677	GO:0009266	0.329
GO:0051606	GO:0009266	0.428
GO:0071478	GO:0009266	0.368
GO:0051336	GO:0051346	0.683
GO:0052547	GO:0051346	0.328
GO:2000117	GO:0051346	0.411
GO:0051338	GO:0051346	0.437
GO:0010518	GO:0051346	0.32
GO:0001763	GO:0042303	0.393
GO:0044057	GO:0042303	0.323
GO:0007610	GO:0042303	0.306
GO:0001503	GO:0042303	0.543
GO:0006936	GO:0042303	0.357
GO:0090130	GO:0042303	0.543
GO:0090132	GO:0042303	0.428
GO:0030278	GO:0042303	0.323
GO:0003013	GO:0042303	0.428
GO:0071604	GO:0042303	0.339
GO:0042633	GO:0042303	0.788
GO:0001649	GO:0042303	0.307
GO:0097205	GO:0042303	0.357
GO:0050886	GO:0042303	0.428
GO:0032941	GO:0042303	0.387
GO:0043473	GO:0042303	0.306
GO:0001894	GO:0042303	0.311
GO:0044706	GO:0042303	0.469
GO:0035019	GO:0042303	0.364
GO:0046849	GO:0042303	0.428
GO:0007586	GO:0042303	0.543
GO:0048511	GO:0042303	0.306
GO:0035282	GO:0042303	0.31
GO:0022600	GO:0042303	0.373
GO:0001763	GO:0042633	0.316
GO:0001503	GO:0042633	0.428
GO:0090130	GO:0042633	0.428
GO:0090132	GO:0042633	0.329
GO:0003013	GO:0042633	0.329
GO:0042303	GO:0042633	0.788
GO:0050886	GO:0042633	0.329
GO:0032941	GO:0042633	0.311
GO:0044706	GO:0042633	0.373
GO:0046849	GO:0042633	0.329
GO:0007586	GO:0042633	0.428
GO:0048732	GO:0051960	0.437
GO:0001763	GO:0051960	0.341
GO:0060485	GO:0051960	0.409
GO:0044057	GO:0051960	0.391
GO:0072001	GO:0051960	0.462
GO:0001817	GO:0051960	0.306
GO:0048568	GO:0051960	0.422
GO:0001944	GO:0051960	0.462
GO:0007507	GO:0051960	0.409
GO:0098773	GO:0051960	0.318
GO:0030323	GO:0051960	0.422
GO:0021782	GO:0051960	0.372
GO:0001764	GO:0051960	0.335
GO:0030278	GO:0051960	0.391
GO:1903706	GO:0051960	0.613
GO:0030856	GO:0051960	0.532
GO:0048663	GO:0051960	0.353
GO:0050767	GO:0051960	0.66
GO:0008360	GO:0051960	0.329
GO:0007416	GO:0051960	0.414
GO:0048535	GO:0051960	0.354
GO:0048705	GO:0051960	0.367
GO:1905606	GO:0051960	0.304
GO:0032291	GO:0051960	0.428
GO:0048483	GO:0051960	0.595
GO:0050771	GO:0051960	0.348
GO:0035282	GO:0051960	0.318
GO:0046620	GO:0051960	0.433
GO:0060252	GO:0051960	0.436
GO:2000027	GO:0051960	0.492
GO:0034330	GO:0120035	0.35
GO:0097435	GO:0120035	0.35
GO:0045229	GO:0120035	0.35
GO:1901888	GO:0120035	0.445
GO:0050865	GO:0120035	0.384
GO:0031333	GO:0120035	0.362
GO:0097178	GO:0120035	0.361
GO:0044089	GO:0120035	0.342
GO:0099174	GO:0120035	0.408
GO:0032970	GO:0120035	0.384
GO:0032535	GO:0120035	0.347
GO:0050771	GO:0120035	0.31
GO:0001558	GO:0120035	0.506
GO:0034762	GO:0120035	0.305
GO:0032956	GO:0120035	0.373
GO:0048732	GO:0048663	0.331
GO:0030855	GO:0048663	0.426
GO:0001763	GO:0048663	0.303
GO:0060485	GO:0048663	0.309
GO:0072001	GO:0048663	0.361
GO:0048568	GO:0048663	0.325
GO:0032989	GO:0048663	0.359
GO:0045596	GO:0048663	0.327
GO:0001944	GO:0048663	0.361
GO:0097485	GO:0048663	0.379
GO:0007507	GO:0048663	0.309
GO:0030323	GO:0048663	0.325
GO:0048863	GO:0048663	0.448
GO:0002521	GO:0048663	0.445
GO:0021782	GO:0048663	0.522
GO:0042692	GO:0048663	0.455
GO:0001764	GO:0048663	0.542
GO:0030856	GO:0048663	0.349
GO:0051960	GO:0048663	0.353
GO:0050767	GO:0048663	0.513
GO:0001649	GO:0048663	0.457
GO:0010720	GO:0048663	0.31
GO:0030318	GO:0048663	0.348
GO:0007416	GO:0048663	0.338
GO:0032291	GO:0048663	0.346
GO:0048483	GO:0048663	0.454
GO:0060575	GO:0048663	0.378
GO:0060252	GO:0048663	0.312
GO:0072001	GO:0050767	0.301
GO:0045596	GO:0050767	0.445
GO:0001944	GO:0050767	0.301
GO:0097485	GO:0050767	0.351
GO:0002521	GO:0050767	0.353
GO:0021782	GO:0050767	0.524
GO:0042692	GO:0050767	0.311
GO:0001764	GO:0050767	0.48
GO:1903706	GO:0050767	0.423
GO:0030856	GO:0050767	0.594
GO:0051960	GO:0050767	0.66
GO:0048663	GO:0050767	0.513
GO:0001649	GO:0050767	0.309
GO:0010720	GO:0050767	0.544
GO:0007416	GO:0050767	0.301
GO:0048483	GO:0050767	0.384
GO:0050771	GO:0050767	0.53
GO:2000738	GO:0050767	0.362
GO:0060575	GO:0050767	0.308
GO:0060252	GO:0050767	0.639
GO:2000027	GO:0050767	0.322
GO:0043065	GO:0051402	0.392
GO:0097284	GO:0051402	0.516
GO:0071887	GO:0051402	0.609
GO:0050673	GO:0048660	0.344
GO:0008285	GO:0048660	0.584
GO:0007162	GO:0048660	0.323
GO:0045785	GO:0048660	0.323
GO:0007229	GO:0048660	0.304
GO:0033002	GO:0048660	0.541
GO:0050865	GO:0048660	0.442
GO:0048145	GO:0048660	0.594
GO:0070661	GO:0048660	0.344
GO:0044089	GO:0048660	0.323
GO:2000377	GO:0048660	0.318
GO:0032970	GO:0048660	0.442
GO:0048144	GO:0048660	0.344
GO:0001558	GO:0048660	0.328
GO:0034762	GO:0048660	0.351
GO:0072089	GO:0048660	0.344
GO:0035988	GO:0048660	0.344
GO:0072091	GO:0048660	0.594
GO:0048732	GO:0061383	0.349
GO:0002009	GO:0061383	0.469
GO:0048729	GO:0061383	0.6
GO:0001763	GO:0061383	0.608
GO:0008544	GO:0061383	0.413
GO:0060485	GO:0061383	0.317
GO:0061061	GO:0061383	0.514
GO:0072001	GO:0061383	0.327
GO:0048568	GO:0061383	0.306
GO:0032989	GO:0061383	0.48
